1424390400000,128.619995,129.500000,128.050003,129.500000,123.514084,48948400
1424649600000,130.020004,133.000000,129.660004,133.000000,126.852280,70974100
1424736000000,132.940002,133.600006,131.169998,132.169998,126.060654,69228100
1424822400000,131.559998,131.600006,128.149994,128.789993,122.836899,74711700
1424908800000,128.789993,130.869995,126.610001,130.419998,124.391541,91287500
1424995200000,130.000000,130.570007,128.240005,128.460007,122.522156,62014800
1425254400000,129.250000,130.279999,128.300003,129.089996,123.123016,48096700
1425340800000,128.960007,129.520004,128.089996,129.360001,123.380539,37816300
1425427200000,129.100006,129.559998,128.320007,128.539993,122.598434,31666300
1425513600000,128.580002,128.750000,125.760002,126.410004,120.566910,56517100
1425600000000,128.399994,129.369995,126.260002,126.599998,120.748108,72842100
1425859200000,127.959999,129.570007,125.059998,127.139999,121.263153,88528500
1425945600000,126.410004,127.220001,123.800003,124.510002,118.754723,68856600
1426032000000,124.750000,124.769997,122.110001,122.239998,116.589638,68939000
1426118400000,122.309998,124.900002,121.629997,124.449997,118.697479,48362700
1426204800000,124.400002,125.400002,122.580002,123.589996,117.877243,51827300
1426464000000,123.879997,124.949997,122.870003,124.949997,119.174377,35874300
1426550400000,125.900002,127.320000,125.650002,127.040001,121.167770,51023100
1426636800000,127.000000,129.160004,126.370003,128.470001,122.531677,65270900
1426723200000,128.750000,129.250000,127.400002,127.500000,121.606522,45809500
1426809600000,128.250000,128.399994,125.160004,125.900002,120.080482,68695100
1427068800000,127.120003,127.849998,126.519997,127.209999,121.329918,37709700
1427155200000,127.230003,128.039993,126.559998,126.690002,120.833961,32842300
1427241600000,126.540001,126.820000,123.379997,123.379997,117.676964,51655200
1427328000000,122.760002,124.879997,122.599998,124.239998,118.497215,47572900
1427414400000,124.570000,124.699997,122.910004,123.250000,117.552971,39546200
1427673600000,124.050003,126.400002,124.000000,126.370003,120.528755,47099700
1427760000000,126.089996,126.489998,124.360001,124.430000,118.678413,42090600
1427846400000,124.820000,125.120003,123.099998,124.250000,118.506744,40621400
1427932800000,125.029999,125.559998,124.190002,125.320000,119.527283,32220100
1428278400000,124.470001,127.510002,124.330002,127.349998,121.463440,37194000
1428364800000,127.639999,128.119995,125.980003,126.010002,120.185402,35012300
1428451200000,125.849998,126.400002,124.970001,125.599998,119.794342,37329200
1428537600000,125.849998,126.580002,124.660004,126.559998,120.709961,32484000
1428624000000,125.949997,127.209999,125.260002,127.099998,121.225006,40188000
1428883200000,128.369995,128.570007,126.610001,126.849998,120.986565,36365100
1428969600000,127.000000,127.290001,125.910004,126.300003,120.461990,25524600
1429056000000,126.410004,127.129997,126.010002,126.779999,120.919792,28970400
1429142400000,126.279999,127.099998,126.110001,126.169998,120.337990,28369000
1429228800000,125.550003,126.139999,124.459999,124.750000,118.983627,51957000
1429488000000,125.570000,128.119995,125.169998,127.599998,121.701889,47054300
1429574400000,128.100006,128.199997,126.669998,126.910004,121.043800,32435100
1429660800000,126.989998,128.869995,126.320000,128.619995,122.674751,37654500
1429747200000,128.300003,130.419998,128.139999,129.669998,123.676208,45770900
1429833600000,130.490005,130.630005,129.229996,130.279999,124.257996,44525900
1430092800000,132.309998,133.130005,131.149994,132.649994,126.518456,96954200
1430179200000,134.460007,134.539993,129.570007,130.559998,124.525078,118924000
1430265600000,130.160004,131.589996,128.300003,128.639999,122.693825,63386100
1430352000000,128.639999,128.639999,124.580002,125.150002,119.365135,83195400
1430438400000,126.099998,130.130005,125.300003,128.949997,122.989487,58512600
1430697600000,129.500000,130.570007,128.259995,128.699997,122.751053,50988300
1430784000000,128.149994,128.449997,125.779999,125.800003,119.985092,49271400
1430870400000,126.559998,126.750000,123.360001,125.010002,119.231606,72141000
1430956800000,124.769997,126.080002,124.019997,125.260002,119.969086,43940900
1431043200000,126.680000,127.620003,126.110001,127.620003,122.229424,55550400
1431302400000,127.389999,127.559998,125.629997,126.320000,120.984306,42035800
1431388800000,125.599998,126.879997,124.820000,125.870003,120.553329,48160000
1431475200000,126.150002,127.190002,125.870003,126.010002,120.687416,34694200
1431561600000,127.410004,128.949997,127.160004,128.949997,123.503227,45203500
1431648000000,129.070007,129.490005,128.210007,128.770004,123.330833,38208000
1431907200000,128.380005,130.720001,128.360001,130.190002,124.690865,50882900
1431993600000,130.690002,130.880005,129.639999,130.070007,124.575912,44633200
1432080000000,130.000000,130.979996,129.339996,130.059998,124.566338,36454900
